stage,day_count,source,target,weight
1000000,8,DailyReward,RewardPatrol,4
1000000,8,DailyShop,DailyReward,1
1000000,8,DailyShop,DailyShop,8
1000000,8,DailyShop,Mission,1
1000000,8,DailyShop,ResourceShop,10
1000000,8,DailyShop,RewardPatrol,3
1000000,8,LevelDown,Mission,2
1000000,8,LevelDown,ResourceShop,1
1000000,8,LevelDown,RewardPatrol,2
1000000,8,Mission,ChestItem,9
1000000,8,Mission,DailyReward,4
1000000,8,Mission,LevelDown,1
1000000,8,Mission,Mission,44
1000000,8,Mission,ResourceShop,1
1000000,8,Mission,RewardPatrol,9
1000000,8,QuickPatrol,LevelDown,1
1000000,8,QuickPatrol,Mission,2
1000000,8,QuickPatrol,QuickPatrol,1
1000000,8,QuickPatrol,ResourceShop,1
1000000,8,QuickPatrol,RewardPatrol,1
1000000,8,ResourceShop,,3
1000000,8,ResourceShop,DailyReward,2
1000000,8,ResourceShop,DailyShop,3
1000000,8,ResourceShop,LevelDown,1
1000000,8,ResourceShop,ResourceShop,5
1000000,8,ResourceShop,RewardPatrol,8
1000000,8,ResourceShop,RewardStage,2
1000000,8,RewardPatrol,,4
1000000,8,RewardPatrol,ChestItem,1
1000000,8,RewardPatrol,DailyReward,3
1000000,8,RewardPatrol,DailyShop,5
1000000,8,RewardPatrol,LevelDown,1
1000000,8,RewardPatrol,Mission,12
1000000,8,RewardPatrol,QuickPatrol,3
1000000,8,RewardPatrol,ResourceShop,2
1000000,8,RewardPatrol,RewardPatrol,23
1000000,8,RewardPatrol,RewardStage,2
1000000,8,RewardPatrol,TrialReward,2
1000000,8,RewardStage,,2
1000000,8,RewardStage,LevelDown,1
1000000,8,RewardStage,Mission,1
1000000,8,RewardStage,RewardPatrol,1
1000000,8,RewardStage,RewardStage,1
1000000,8,TrialReward,DailyReward,1
1000000,8,TrialReward,DailyShop,1
1000000,8,TrialReward,Mission,1
1000000,8,TrialReward,RewardPatrol,2
1000000,9,ChestItem,ChestItem,3
1000000,9,ChestItem,DailyReward,1
1000000,9,ChestItem,DailyShop,1
1000000,9,ChestItem,Mission,6
1000000,9,ChestItem,ResourceShop,1
1000000,9,ChestItem,RewardPatrol,2
1000000,9,DailyReward,,1
1000000,9,DailyReward,DailyReward,1
1000000,9,DailyReward,Mission,1
1000000,9,DailyReward,ResourceShop,1
1000000,9,DailyReward,RewardPatrol,3
1000000,9,DailyReward,TrialReward,2
1000000,9,DailyShop,,2
1000000,9,DailyShop,DailyShop,11
1000000,9,DailyShop,Mission,2
1000000,9,DailyShop,ResourceShop,5
1000000,9,DailyShop,RewardPatrol,3
1000000,9,DailyShop,TrialReward,1
1000000,9,LevelDown,LevelDown,1
1000000,9,LevelDown,Mission,1
1000000,9,Mission,ChestItem,10
1000000,9,Mission,DailyReward,2
1000000,9,Mission,LevelDown,1
1000000,9,Mission,Mission,67
1000000,9,Mission,QuickPatrol,1
1000000,9,Mission,RewardPatrol,2
1000000,9,Mission,RewardStage,1
1000000,9,QuickPatrol,Mission,1
1000000,9,QuickPatrol,QuickPatrol,2
1000000,9,ResourceShop,,2
1000000,9,ResourceShop,DailyShop,1
1000000,9,ResourceShop,Mission,1
1000000,9,ResourceShop,ResourceShop,5
1000000,9,ResourceShop,RewardPatrol,6
1000000,9,ResourceShop,TrialReward,2
1000000,9,RewardPatrol,,4
1000000,9,RewardPatrol,ChestItem,1
1000000,9,RewardPatrol,DailyReward,2
1000000,9,RewardPatrol,DailyShop,7
1000000,9,RewardPatrol,Mission,7
1000000,9,RewardPatrol,RewardPatrol,4
1000000,9,RewardPatrol,TrialReward,2
1000000,9,TrialReward,DailyShop,3
1000000,9,TrialReward,Mission,1
1000000,9,TrialReward,ResourceShop,2
1000000,9,TrialReward,RewardPatrol,2
1000000,9,TrialReward,TrialReward,1
1000001,0,DailyShop,DailyShop,4
1000001,0,DailyShop,Mission,2
1000001,0,DailyShop,ResourceShop,1
1000001,0,DailyShop,RewardPatrol,1
1000001,0,Mission,,1
1000001,0,Mission,Mission,16
1000001,0,Mission,ResourceShop,1
1000001,0,Mission,RewardPatrol,4
1000001,0,Mission,RewardStage,5
1000001,0,ResourceShop,DailyShop,1
1000001,0,ResourceShop,RewardPatrol,3
1000001,0,RewardPatrol,,1
1000001,0,RewardPatrol,DailyShop,2
1000001,0,RewardPatrol,Mission,6
1000001,0,RewardPatrol,RewardPatrol,1
1000001,0,RewardPatrol,RewardStage,1
1000001,0,RewardStage,DailyShop,1
1000001,0,RewardStage,Mission,4
1000001,0,RewardStage,RewardPatrol,2
1000001,0,RewardStage,RewardStage,7
1000001,1,ChapterPack,RewardPatrol,1
1000001,1,ChestItem,ChestItem,21
1000001,1,ChestItem,DailyReward,2
1000001,1,ChestItem,DailyShop,2
1000001,1,ChestItem,Mission,12
1000001,1,ChestItem,RewardPatrol,8
1000001,1,ChestItem,TrialReward,2
1000001,1,DailyReward,ChestItem,1
1000001,1,DailyReward,DailyReward,1
1000001,1,DailyReward,Mission,7
1000001,1,DailyShop,,42
1000001,1,DailyShop,DailyReward,1
1000001,1,DailyShop,DailyShop,525
1000001,1,DailyShop,LevelDown,14
1000001,1,DailyShop,Mission,123
1000001,1,DailyShop,MonthlyCard,1
1000001,1,DailyShop,QuickPatrol,1
1000001,1,DailyShop,ResourceShop,90
1000001,1,DailyShop,RewardPatrol,521
1000001,1,DailyShop,RewardStage,166
1000001,1,DailyShop,TrialReward,2
1000001,1,FirstPurchase,LevelDown,2
1000001,1,LevelDown,,6
1000001,1,LevelDown,DailyShop,20
1000001,1,LevelDown,LevelDown,30
1000001,1,LevelDown,Mission,26
1000001,1,LevelDown,ResourceShop,8
1000001,1,LevelDown,RewardPatrol,84
1000001,1,LevelDown,RewardStage,17
1000001,1,LevelDown,TrialReward,2
1000001,1,Mission,,65
1000001,1,Mission,ChestItem,23
1000001,1,Mission,DailyReward,2
1000001,1,Mission,DailyShop,290
1000001,1,Mission,LevelDown,32
1000001,1,Mission,Mission,5917
1000001,1,Mission,MonthlyCard,2
1000001,1,Mission,QuickPatrol,1
1000001,1,Mission,ResourceShop,92
1000001,1,Mission,RewardPatrol,548
1000001,1,Mission,RewardStage,1074
1000001,1,Mission,Starter Pack,1
1000001,1,Mission,TrialReward,18
1000001,1,MonthlyCard,ChestItem,1
1000001,1,MonthlyCard,DailyShop,1
1000001,1,MonthlyCard,MonthlyCard,2
1000001,1,MonthlyCard,ResourceShop,1
1000001,1,QuickPatrol,DailyShop,1
1000001,1,QuickPatrol,QuickPatrol,2
1000001,1,QuickPatrol,ResourceShop,1
1000001,1,QuickPatrol,RewardPatrol,3
1000001,1,ResourceShop,,22
1000001,1,ResourceShop,DailyShop,54
1000001,1,ResourceShop,LevelDown,5
1000001,1,ResourceShop,Mission,46
1000001,1,ResourceShop,QuickPatrol,1
1000001,1,ResourceShop,ResourceShop,49
1000001,1,ResourceShop,RewardPatrol,159
1000001,1,ResourceShop,RewardStage,55
1000001,1,ResourceShop,TrialReward,3
1000001,1,RewardPatrol,,93
1000001,1,RewardPatrol,ChestItem,1
1000001,1,RewardPatrol,DailyShop,390
1000001,1,RewardPatrol,LevelDown,53
1000001,1,RewardPatrol,Mission,1407
1000001,1,RewardPatrol,QuickPatrol,3
1000001,1,RewardPatrol,ResourceShop,54
1000001,1,RewardPatrol,RewardPatrol,1150
1000001,1,RewardPatrol,RewardStage,597
1000001,1,RewardPatrol,Starter Pack,1
1000001,1,RewardPatrol,TrialReward,33
1000001,1,RewardStage,,68
1000001,1,RewardStage,ChapterPack,1
1000001,1,RewardStage,DailyReward,1
1000001,1,RewardStage,DailyShop,292
1000001,1,RewardStage,FirstPurchase,1
1000001,1,RewardStage,LevelDown,52
1000001,1,RewardStage,Mission,618
1000001,1,RewardStage,ResourceShop,65
1000001,1,RewardStage,RewardPatrol,757
1000001,1,RewardStage,RewardStage,909
1000001,1,RewardStage,TrialReward,3
1000001,1,Starter Pack,Mission,1
1000001,1,Starter Pack,RewardPatrol,1
1000001,1,TrialReward,DailyShop,1
1000001,1,TrialReward,LevelDown,2
1000001,1,TrialReward,Mission,5
1000001,1,TrialReward,RewardPatrol,45
1000001,1,TrialReward,RewardStage,4
1000001,1,TrialReward,TrialReward,7
1000001,10,ChestItem,ChestItem,7
1000001,10,ChestItem,DailyReward,4
1000001,10,ChestItem,DailyShop,3
1000001,10,ChestItem,Mission,13
1000001,10,ChestItem,RewardPatrol,4
1000001,10,ChestItem,TrialReward,3
1000001,10,DailyReward,ChestItem,4
1000001,10,DailyReward,DailyShop,2
1000001,10,DailyReward,LevelDown,2
1000001,10,DailyReward,Mission,1
1000001,10,DailyReward,RewardPatrol,1
1000001,10,DailyShop,,1
1000001,10,DailyShop,DailyShop,11
1000001,10,DailyShop,LevelDown,2
1000001,10,DailyShop,Mission,3
1000001,10,DailyShop,ResourceShop,19
1000001,10,DailyShop,RewardPatrol,13
1000001,10,DailyShop,TrialReward,2
1000001,10,LevelDown,,1
1000001,10,LevelDown,DailyShop,2
1000001,10,LevelDown,LevelDown,3
1000001,10,LevelDown,RewardPatrol,2
1000001,10,LevelDown,TrialReward,3
1000001,10,Mission,ChestItem,22
1000001,10,Mission,DailyReward,3
1000001,10,Mission,DailyShop,7
1000001,10,Mission,Mission,186
1000001,10,Mission,ResourceShop,1
1000001,10,Mission,RewardPatrol,5
1000001,10,Mission,RewardStage,1
1000001,10,Mission,TrialReward,2
1000001,10,QuickPatrol,,2
1000001,10,QuickPatrol,QuickPatrol,3
1000001,10,ResourceShop,,3
1000001,10,ResourceShop,DailyShop,2
1000001,10,ResourceShop,LevelDown,2
1000001,10,ResourceShop,QuickPatrol,1
1000001,10,ResourceShop,ResourceShop,1
1000001,10,ResourceShop,RewardPatrol,12
1000001,10,ResourceShop,RewardStage,2
1000001,10,ResourceShop,TrialReward,1
1000001,10,RewardPatrol,,13
1000001,10,RewardPatrol,ChestItem,1
1000001,10,RewardPatrol,DailyReward,1
1000001,10,RewardPatrol,DailyShop,19
1000001,10,RewardPatrol,LevelDown,1
1000001,10,RewardPatrol,Mission,19
1000001,10,RewardPatrol,QuickPatrol,2
1000001,10,RewardPatrol,ResourceShop,2
1000001,10,RewardPatrol,RewardPatrol,23
1000001,10,RewardPatrol,RewardStage,5
1000001,10,RewardPatrol,TrialReward,3
1000001,10,RewardStage,,1
1000001,10,RewardStage,Mission,1
1000001,10,RewardStage,RewardPatrol,6
1000001,10,RewardStage,RewardStage,6
1000001,10,TrialReward,DailyShop,1
1000001,10,TrialReward,LevelDown,1
1000001,10,TrialReward,Mission,2
1000001,10,TrialReward,RewardPatrol,9
1000001,10,TrialReward,TrialReward,1
1000001,11,ChestItem,ChestItem,5
1000001,11,ChestItem,DailyReward,1
1000001,11,ChestItem,DailyShop,2
1000001,11,ChestItem,Mission,3
1000001,11,ChestItem,ResourceShop,1
1000001,11,ChestItem,RewardPatrol,4
1000001,11,DailyReward,ChestItem,1
1000001,11,DailyReward,DailyShop,1
1000001,11,DailyReward,Mission,1
1000001,11,DailyShop,,1
1000001,11,DailyShop,DailyShop,6
1000001,11,DailyShop,Mission,1
1000001,11,DailyShop,ResourceShop,12
1000001,11,DailyShop,RewardPatrol,6
1000001,11,LevelDown,DailyShop,1
1000001,11,LevelDown,TrialReward,1
1000001,11,Mission,,1
1000001,11,Mission,ChestItem,10
1000001,11,Mission,DailyShop,3
1000001,11,Mission,Mission,74
1000001,11,Mission,ResourceShop,1
1000001,11,Mission,RewardPatrol,4
1000001,11,QuickPatrol,Mission,1
1000001,11,QuickPatrol,QuickPatrol,2
1000001,11,QuickPatrol,RewardPatrol,1
1000001,11,ResourceShop,,3
1000001,11,ResourceShop,DailyShop,3
1000001,11,ResourceShop,Mission,1
1000001,11,ResourceShop,ResourceShop,1
1000001,11,ResourceShop,RewardPatrol,6
1000001,11,ResourceShop,TrialReward,2
1000001,11,RewardPatrol,,3
1000001,11,RewardPatrol,DailyReward,2
1000001,11,RewardPatrol,DailyShop,12
1000001,11,RewardPatrol,LevelDown,2
1000001,11,RewardPatrol,Mission,6
1000001,11,RewardPatrol,QuickPatrol,2
1000001,11,RewardPatrol,ResourceShop,1
1000001,11,RewardPatrol,RewardPatrol,36
1000001,11,RewardPatrol,RewardStage,4
1000001,11,RewardStage,RewardPatrol,6
1000001,11,TrialReward,RewardPatrol,2
1000001,12,ChestItem,,1
1000001,12,ChestItem,DailyReward,2
1000001,12,ChestItem,DailyShop,1
1000001,12,ChestItem,Mission,1
1000001,12,ChestItem,RewardPatrol,2
1000001,12,DailyReward,DailyReward,10
1000001,12,DailyReward,DailyShop,2
1000001,12,DailyReward,Mission,2
1000001,12,DailyShop,,1
1000001,12,DailyShop,DailyShop,13
1000001,12,DailyShop,LevelDown,1
1000001,12,DailyShop,Mission,1
1000001,12,DailyShop,ResourceShop,5
1000001,12,DailyShop,RewardPatrol,3
1000001,12,DailyShop,RewardStage,2
1000001,12,LevelDown,Mission,1
1000001,12,LevelDown,ResourceShop,1
1000001,12,LevelDown,RewardPatrol,1
1000001,12,Mission,ChestItem,5
1000001,12,Mission,DailyReward,1
1000001,12,Mission,Mission,4
1000001,12,ResourceShop,DailyShop,3
1000001,12,ResourceShop,LevelDown,1
1000001,12,ResourceShop,Mission,1
1000001,12,ResourceShop,RewardPatrol,1
1000001,12,ResourceShop,TrialReward,1
1000001,12,RewardPatrol,,3
1000001,12,RewardPatrol,ChestItem,1
1000001,12,RewardPatrol,DailyReward,1
1000001,12,RewardPatrol,DailyShop,5
1000001,12,RewardPatrol,LevelDown,1
1000001,12,RewardPatrol,Mission,1
1000001,12,RewardPatrol,ResourceShop,1
1000001,12,RewardPatrol,RewardPatrol,10
1000001,12,RewardPatrol,RewardStage,4
1000001,12,RewardStage,DailyShop,2
1000001,12,RewardStage,RewardPatrol,2
1000001,12,RewardStage,RewardStage,1
1000001,13,ChestItem,ChestItem,2
1000001,13,ChestItem,Mission,1
1000001,13,ChestItem,RewardStage,1
1000001,13,DailyReward,DailyShop,1
1000001,13,DailyShop,,1
1000001,13,DailyShop,Mission,1
1000001,13,DailyShop,ResourceShop,1
1000001,13,DailyShop,RewardPatrol,2
1000001,13,Mission,ChestItem,2
1000001,13,Mission,Mission,29
1000001,13,Mission,RewardStage,1
1000001,13,ResourceShop,,1
1000001,13,ResourceShop,RewardPatrol,1
1000001,13,RewardPatrol,,3
1000001,13,RewardPatrol,DailyReward,1
1000001,13,RewardPatrol,DailyShop,3
1000001,13,RewardPatrol,Mission,1
1000001,13,RewardPatrol,RewardPatrol,5
1000001,13,RewardPatrol,RewardStage,1
1000001,13,RewardStage,ResourceShop,1
1000001,13,RewardStage,RewardPatrol,1
1000001,14,ChestItem,QuickPatrol,1
1000001,14,DailyShop,DailyShop,4
1000001,14,DailyShop,LevelDown,1
1000001,14,DailyShop,ResourceShop,1
1000001,14,DailyShop,TrialReward,1
1000001,14,LevelDown,LevelDown,1
1000001,14,LevelDown,Mission,1
1000001,14,Mission,ChestItem,1
1000001,14,Mission,DailyShop,1
1000001,14,Mission,Mission,15
1000001,14,ResourceShop,RewardStage,1
1000001,14,RewardPatrol,,2
1000001,14,RewardPatrol,DailyShop,1
1000001,14,TrialReward,DailyShop,1
1000001,15,ChestItem,Mission,1
1000001,15,DailyShop,LevelDown,1
1000001,15,DailyShop,ResourceShop,1
1000001,15,LevelDown,RewardPatrol,1
1000001,15,Mission,,1
1000001,15,Mission,ChestItem,1
1000001,15,Mission,DailyShop,1
1000001,15,Mission,Mission,40
1000001,15,Mission,RewardPatrol,2
1000001,15,ResourceShop,TrialReward,1
1000001,15,RewardPatrol,DailyShop,1
1000001,15,RewardPatrol,Mission,2
1000001,15,RewardPatrol,TrialReward,1
1000001,15,TrialReward,RewardPatrol,2
1000001,15,TrialReward,TrialReward,1
1000001,16,ChestItem,DailyShop,2
1000001,16,ChestItem,Mission,1
1000001,16,ChestItem,RewardPatrol,1
1000001,16,DailyShop,DailyShop,1
1000001,16,DailyShop,ResourceShop,1
1000001,16,DailyShop,RewardPatrol,1
1000001,16,Mission,ChestItem,4
1000001,16,Mission,Mission,21
1000001,16,Mission,RewardPatrol,1
1000001,16,ResourceShop,RewardPatrol,1
1000001,16,RewardPatrol,,1
1000001,16,RewardPatrol,DailyShop,1
1000001,16,RewardPatrol,Mission,3
1000001,16,RewardPatrol,RewardPatrol,1
1000001,17,DailyShop,,1
1000001,17,DailyShop,ResourceShop,1
1000001,17,ResourceShop,RewardPatrol,1
1000001,17,RewardPatrol,DailyShop,1
1000001,18,RewardPatrol,RewardPatrol,3
1000001,18,RewardStage,,1
1000001,19,RewardPatrol,RewardPatrol,1
1000001,2,ChapterPack,Mission,1
1000001,2,ChapterPack,Starter Pack,1
1000001,2,ChestItem,,7
1000001,2,ChestItem,ChestItem,42
1000001,2,ChestItem,DailyReward,8
1000001,2,ChestItem,DailyShop,21
1000001,2,ChestItem,LevelDown,3
1000001,2,ChestItem,Mission,72
1000001,2,ChestItem,ResourceShop,7
1000001,2,ChestItem,RewardPatrol,46
1000001,2,ChestItem,RewardStage,4
1000001,2,ChestItem,TrialReward,5
1000001,2,DailyReward,ChestItem,6
1000001,2,DailyReward,DailyReward,11
1000001,2,DailyReward,DailyShop,2
1000001,2,DailyReward,Mission,7
1000001,2,DailyReward,RewardPatrol,2
1000001,2,DailyReward,RewardStage,1
1000001,2,DailyShop,,55
1000001,2,DailyShop,ChestItem,1
1000001,2,DailyShop,DailyReward,2
1000001,2,DailyShop,DailyShop,433
1000001,2,DailyShop,FirstPurchase,1
1000001,2,DailyShop,LevelDown,36
1000001,2,DailyShop,Mission,92
1000001,2,DailyShop,ResourceShop,311
1000001,2,DailyShop,RewardPatrol,563
1000001,2,DailyShop,RewardStage,95
1000001,2,DailyShop,TrialReward,10
1000001,2,FirstPurchase,LevelDown,2
1000001,2,FirstPurchase,RewardPatrol,2
1000001,2,FirstPurchase,RewardStage,1
1000001,2,LevelDown,,7
1000001,2,LevelDown,ChestItem,1
1000001,2,LevelDown,DailyShop,30
1000001,2,LevelDown,LevelDown,90
1000001,2,LevelDown,Mission,32
1000001,2,LevelDown,ResourceShop,16
1000001,2,LevelDown,RewardPatrol,157
1000001,2,LevelDown,RewardStage,27
1000001,2,LevelDown,TrialReward,7
1000001,2,Mission,,47
1000001,2,Mission,ChestItem,154
1000001,2,Mission,DailyReward,4
1000001,2,Mission,DailyShop,208
1000001,2,Mission,LevelDown,35
1000001,2,Mission,Mission,5176
1000001,2,Mission,QuickPatrol,1
1000001,2,Mission,ResourceShop,88
1000001,2,Mission,RewardPatrol,436
1000001,2,Mission,RewardStage,523
1000001,2,Mission,Starter Pack,1
1000001,2,Mission,TrialReward,11
1000001,2,QuickPatrol,,2
1000001,2,QuickPatrol,DailyShop,1
1000001,2,QuickPatrol,Mission,2
1000001,2,QuickPatrol,QuickPatrol,5
1000001,2,QuickPatrol,RewardPatrol,3
1000001,2,QuickPatrol,RewardStage,3
1000001,2,QuickPatrol,TrialReward,1
1000001,2,ResourceShop,,36
1000001,2,ResourceShop,ChapterPack,1
1000001,2,ResourceShop,ChestItem,1
1000001,2,ResourceShop,DailyShop,115
1000001,2,ResourceShop,LevelDown,21
1000001,2,ResourceShop,Mission,89
1000001,2,ResourceShop,QuickPatrol,1
1000001,2,ResourceShop,ResourceShop,102
1000001,2,ResourceShop,RewardPatrol,316
1000001,2,ResourceShop,RewardStage,75
1000001,2,ResourceShop,TrialReward,14
1000001,2,RewardPatrol,,136
1000001,2,RewardPatrol,ChestItem,9
1000001,2,RewardPatrol,DailyReward,9
1000001,2,RewardPatrol,DailyShop,562
1000001,2,RewardPatrol,FirstPurchase,2
1000001,2,RewardPatrol,LevelDown,113
1000001,2,RewardPatrol,Mission,949
1000001,2,RewardPatrol,QuickPatrol,9
1000001,2,RewardPatrol,ResourceShop,161
1000001,2,RewardPatrol,RewardPatrol,1869
1000001,2,RewardPatrol,RewardStage,635
1000001,2,RewardPatrol,Starter Pack,5
1000001,2,RewardPatrol,TrialReward,86
1000001,2,RewardStage,,51
1000001,2,RewardStage,ChestItem,1
1000001,2,RewardStage,DailyReward,1
1000001,2,RewardStage,DailyShop,215
1000001,2,RewardStage,FirstPurchase,2
1000001,2,RewardStage,LevelDown,59
1000001,2,RewardStage,Mission,276
1000001,2,RewardStage,ResourceShop,80
1000001,2,RewardStage,RewardPatrol,649
1000001,2,RewardStage,RewardStage,481
1000001,2,RewardStage,Starter Pack,1
1000001,2,RewardStage,TrialReward,5
1000001,2,Starter Pack,ChapterPack,1
1000001,2,Starter Pack,DailyShop,1
1000001,2,Starter Pack,LevelDown,1
1000001,2,Starter Pack,RewardPatrol,3
1000001,2,Starter Pack,RewardStage,1
1000001,2,TrialReward,,6
1000001,2,TrialReward,DailyShop,13
1000001,2,TrialReward,LevelDown,2
1000001,2,TrialReward,Mission,18
1000001,2,TrialReward,ResourceShop,3
1000001,2,TrialReward,RewardPatrol,84
1000001,2,TrialReward,RewardStage,8
1000001,2,TrialReward,TrialReward,43
1000001,20,RewardPatrol,RewardPatrol,1
1000001,21,RewardPatrol,,1
1000001,3,ChestItem,,3
1000001,3,ChestItem,ChestItem,42
1000001,3,ChestItem,DailyReward,3
1000001,3,ChestItem,DailyShop,26
1000001,3,ChestItem,LevelDown,6
1000001,3,ChestItem,Mission,113
1000001,3,ChestItem,ResourceShop,6
1000001,3,ChestItem,RewardPatrol,47
1000001,3,ChestItem,RewardStage,6
1000001,3,ChestItem,TrialReward,4
1000001,3,DailyReward,DailyReward,2
1000001,3,DailyReward,DailyShop,4
1000001,3,DailyReward,Mission,7
1000001,3,DailyReward,RewardPatrol,2
1000001,3,DailyReward,RewardStage,2
1000001,3,DailyShop,,41
1000001,3,DailyShop,ChestItem,1
1000001,3,DailyShop,DailyShop,303
1000001,3,DailyShop,FirstPurchase,1
1000001,3,DailyShop,LevelDown,35
1000001,3,DailyShop,Mission,58
1000001,3,DailyShop,QuickPatrol,1
1000001,3,DailyShop,ResourceShop,264
1000001,3,DailyShop,RewardPatrol,336
1000001,3,DailyShop,RewardStage,63
1000001,3,DailyShop,TrialReward,11
1000001,3,FirstPurchase,RewardPatrol,2
1000001,3,FirstPurchase,RewardStage,1
1000001,3,LevelDown,,5
1000001,3,LevelDown,DailyReward,1
1000001,3,LevelDown,DailyShop,22
1000001,3,LevelDown,LevelDown,58
1000001,3,LevelDown,Mission,24
1000001,3,LevelDown,ResourceShop,17
1000001,3,LevelDown,RewardPatrol,86
1000001,3,LevelDown,RewardStage,11
1000001,3,LevelDown,TrialReward,2
1000001,3,Mission,,23
1000001,3,Mission,ChestItem,211
1000001,3,Mission,DailyReward,5
1000001,3,Mission,DailyShop,82
1000001,3,Mission,FirstPurchase,1
1000001,3,Mission,LevelDown,20
1000001,3,Mission,Mission,3363
1000001,3,Mission,QuickPatrol,1
1000001,3,Mission,ResourceShop,44
1000001,3,Mission,RewardPatrol,207
1000001,3,Mission,RewardStage,197
1000001,3,Mission,TrialReward,11
1000001,3,QuickPatrol,DailyShop,1
1000001,3,QuickPatrol,Mission,2
1000001,3,QuickPatrol,QuickPatrol,4
1000001,3,QuickPatrol,ResourceShop,2
1000001,3,QuickPatrol,RewardPatrol,5
1000001,3,QuickPatrol,RewardStage,1
1000001,3,ResourceShop,,37
1000001,3,ResourceShop,DailyReward,1
1000001,3,ResourceShop,DailyShop,94
1000001,3,ResourceShop,FirstPurchase,1
1000001,3,ResourceShop,LevelDown,18
1000001,3,ResourceShop,Mission,65
1000001,3,ResourceShop,ResourceShop,57
1000001,3,ResourceShop,RewardPatrol,225
1000001,3,ResourceShop,RewardStage,50
1000001,3,ResourceShop,TrialReward,13
1000001,3,RewardPatrol,,105
1000001,3,RewardPatrol,ChestItem,2
1000001,3,RewardPatrol,DailyReward,2
1000001,3,RewardPatrol,DailyShop,430
1000001,3,RewardPatrol,LevelDown,64
1000001,3,RewardPatrol,Mission,464
1000001,3,RewardPatrol,QuickPatrol,10
1000001,3,RewardPatrol,ResourceShop,110
1000001,3,RewardPatrol,RewardPatrol,949
1000001,3,RewardPatrol,RewardStage,291
1000001,3,RewardPatrol,Starter Pack,1
1000001,3,RewardPatrol,TrialReward,49
1000001,3,RewardStage,,29
1000001,3,RewardStage,DailyShop,104
1000001,3,RewardStage,LevelDown,23
1000001,3,RewardStage,Mission,85
1000001,3,RewardStage,QuickPatrol,1
1000001,3,RewardStage,ResourceShop,43
1000001,3,RewardStage,RewardPatrol,292
1000001,3,RewardStage,RewardStage,193
1000001,3,RewardStage,Starter Pack,1
1000001,3,RewardStage,TrialReward,2
1000001,3,Starter Pack,DailyShop,1
1000001,3,Starter Pack,ResourceShop,1
1000001,3,Starter Pack,RewardPatrol,1
1000001,3,TrialReward,,3
1000001,3,TrialReward,DailyShop,9
1000001,3,TrialReward,LevelDown,3
1000001,3,TrialReward,Mission,8
1000001,3,TrialReward,ResourceShop,4
1000001,3,TrialReward,RewardPatrol,63
1000001,3,TrialReward,RewardStage,2
1000001,3,TrialReward,TrialReward,28
1000001,4,ChapterPack,RewardPatrol,1
1000001,4,ChestItem,,2
1000001,4,ChestItem,ChestItem,33
1000001,4,ChestItem,DailyReward,9
1000001,4,ChestItem,DailyShop,14
1000001,4,ChestItem,LevelDown,1
1000001,4,ChestItem,Mission,89
1000001,4,ChestItem,QuickPatrol,1
1000001,4,ChestItem,ResourceShop,5
1000001,4,ChestItem,RewardPatrol,39
1000001,4,ChestItem,RewardStage,11
1000001,4,ChestItem,TrialReward,3
1000001,4,DailyReward,ChestItem,7
1000001,4,DailyReward,DailyReward,4
1000001,4,DailyReward,DailyShop,3
1000001,4,DailyReward,Mission,9
1000001,4,DailyReward,RewardPatrol,2
1000001,4,DailyReward,TrialReward,1
1000001,4,DailyShop,,23
1000001,4,DailyShop,ChapterPack,1
1000001,4,DailyShop,ChestItem,1
1000001,4,DailyShop,DailyShop,194
1000001,4,DailyShop,LevelDown,19
1000001,4,DailyShop,Mission,39
1000001,4,DailyShop,ResourceShop,211
1000001,4,DailyShop,RewardPatrol,190
1000001,4,DailyShop,RewardStage,28
1000001,4,DailyShop,TrialReward,12
1000001,4,LevelDown,,8
1000001,4,LevelDown,ChestItem,1
1000001,4,LevelDown,DailyShop,24
1000001,4,LevelDown,LevelDown,60
1000001,4,LevelDown,Mission,14
1000001,4,LevelDown,QuickPatrol,1
1000001,4,LevelDown,ResourceShop,4
1000001,4,LevelDown,RewardPatrol,43
1000001,4,LevelDown,RewardStage,4
1000001,4,LevelDown,TrialReward,2
1000001,4,Mission,,9
1000001,4,Mission,ChestItem,156
1000001,4,Mission,DailyReward,9
1000001,4,Mission,DailyShop,50
1000001,4,Mission,LevelDown,11
1000001,4,Mission,Mission,2053
1000001,4,Mission,QuickPatrol,1
1000001,4,Mission,ResourceShop,21
1000001,4,Mission,RewardPatrol,131
1000001,4,Mission,RewardStage,62
1000001,4,Mission,Starter Pack,1
1000001,4,Mission,TrialReward,12
1000001,4,QuickPatrol,,1
1000001,4,QuickPatrol,DailyShop,3
1000001,4,QuickPatrol,Mission,2
1000001,4,QuickPatrol,QuickPatrol,2
1000001,4,QuickPatrol,RewardPatrol,3
1000001,4,QuickPatrol,TrialReward,1
1000001,4,ResourceShop,,19
1000001,4,ResourceShop,ChapterPack,1
1000001,4,ResourceShop,DailyShop,56
1000001,4,ResourceShop,LevelDown,13
1000001,4,ResourceShop,Mission,40
1000001,4,ResourceShop,QuickPatrol,1
1000001,4,ResourceShop,ResourceShop,29
1000001,4,ResourceShop,RewardPatrol,151
1000001,4,ResourceShop,RewardStage,30
1000001,4,ResourceShop,Starter Pack,1
1000001,4,ResourceShop,TrialReward,11
1000001,4,RewardPatrol,,62
1000001,4,RewardPatrol,ChestItem,8
